CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth
CUST100491,Sara Iyer,38,Female,646986.0,INR,75,Silver,2022-12-03,2024-11-03,Weekly,1312.62,0,0,1,Beauty,Pune,India,outlook.com,Web,UPI,1980.0,2,Yes,False
CUST100492,Reyansh Sinha,16,Female,868593.0,INR,75,Gold,2021-04-08,2022-02-07,Rarely,1441.94,3,2,1,Grocery,Delhi,India,gmail.com,Desktop,Card,2117.0,2,Yes,False
CUST100493,Vivaan Kumar,40,Female,959490.0,INR,79,Basic,2023-05-11,2022-10-31,Daily,871.73,0,0,0,Grocery,Hyderabad,India,gmail.com,iOS,UPI,1557.0,1,No,False
CUST100494,Vihaan Singh,42,Male,179086.0,USD,77,Platinum,2025-06-04,2025-10-19,Monthly,1210.32,9,1,9,Home Decor,Lucknow,India,yahoo.com,Android,Credit Card,2277.0,5,Yes,False
CUST100495,Kiara Mishra,24,Male,1156186.0,INR,32,Basic,2021-07-24,2022-11-29,Rarely,5899.62625,1,0,2,Kids,Pune,India,gmail.com,Android,Cash,749.0,5,Yes,True
CUST100496,Saanvi Kapoor,25,Female,1100347.0,INR,50,Silver,2021-04-12,2022-09-23,Monthly,831.12,2,1,0,Kids,Bengaluru,India,gmail.com,iOS,UPI,2227.0,3,Yes,True
CUST100497,Pooja Khan,20,Male,453535.0,INR,24,Basic,2024-06-18,2024-08-15,Monthly,1344.18,3,1,3,Grocery,Ahmedabad,India,rediffmail.com,Mobile,Debit Card,1125.0,3,Yes,True
CUST100498,Reyansh Mehta,20,Male,120000.0,INR,42,Silver,2022-01-11,2024-06-19,Rarely,1084.4,8,6,3,Electronics,Mumbai,India,gmail.com,Web,UPI,766.0,3,Yes,False
CUST100499,Ishaan Rao,33,Male,611099.0,INR,80,Basic,2022-01-15,2022-03-24,Monthly,2159.93,12,4,1,Beauty,Kolkata,India,company.com,Mobile,UPI,900.0,2,Yes,False
CUST100500,Ishaan Singh,39,Male,569806.0,INR,57,Gold,2023-06-30,2025-10-22,Rarely,921.09,15,3,12,Home Decor,Bengaluru,India,outlook.com,Mobile,Card,1165.0,5,No,False
CUST100501,Pooja Mehta,22,Male,996730.0,USD,58,Platinum,2022-11-28,2023-03-10,Weekly,3828.15,6,3,2,Books,Chennai,India,gmail.com,Mobile,UPI,1594.0,1,Yes,False
CUST100502,Ayaan Khan,33,Male,554620.0,INR,73,Silver,2024-12-17,2025-09-15,Monthly,905.84,0,0,0,Food Court,Jaipur,India,gmail.com,Desktop,UPI,1830.0,3,Yes,False
CUST100503,Saanvi Reddy,33,Female,249900.0,INR,36,Basic,2025-03-22,2025-11-08,Daily,2477.14,5,2,4,Gaming,Kolkata,India,gmail.com,Web,UPI,832.0,1,Yes,False
CUST100504,Amit Gupta,40,Male,557917.0,INR,16,Basic,2023-05-21,2025-01-16,Monthly,2899.13,0,0,0,Fashion,Jaipur,India,gmail.com,iOS,Credit Card,1906.0,1,Yes,True
CUST100505,Vivaan Patel,35,Male,651168.0,INR,22,Gold,2024-05-10,2025-10-08,Monthly,5780.28,6,4,3,Grocery,Jaipur,India,outlook.com,iOS,Credit Card,911.0,4,No,False
CUST100506,Ishaan Sharma,23,Female,1442671.0,INR,38,Gold,2021-01-13,2022-07-13,Daily,1651.31,38,7,31,Grocery,Jaipur,India,yahoo.com,Web,UPI,1480.0,1,No,True
CUST100507,Pooja Reddy,47,Male,1177294.0,INR,54,Silver,2023-05-11,2026-05-13,Rarely,5899.62625,12,9,3,Electronics,Pune,India,gmail.com,Android,Cash,693.0,3,Yes,False
CUST100508,Aadhya Singh,19,Male,453647.0,INR,39,Gold,2023-11-27,2025-09-12,Weekly,1867.5,10,0,9,Electronics,Bengaluru,India,gmail.com,iOS,Credit Card,1486.0,5,Yes,True
CUST100509, Aditya Gupta ,27,Male,1172448.0,INR,22,Silver,2024-07-25,2025-01-20,Rarely,2419.0,28,11,17,Electronics,Lucknow,India,gmail.com,Android,Credit Card,831.0,2,No,False
CUST100510,Saanvi Patel,26,Male,1440884.0,INR,74,Basic,2025-04-08,2025-11-23,Weekly,1074.17,15,6,8,Home Decor,Mumbai,India,gmail.com,iOS,UPI,2498.0,4,Yes,False
CUST100511, Sara Singh ,21,Male,665238.0,USD,62,Platinum,2025-05-08,2026-03-23,Rarely,1427.14,9,8,1,Gaming,Lucknow,India,gmail.com,Desktop,Debit Card,1597.0,1,Yes,False
CUST100512,Saanvi Nair,31,Male,458022.0,INR,1,Gold,2025-05-19,2025-12-27,Weekly,1665.49,14,6,9,Grocery,Jaipur,India,gmail.com,iOS,UPI,1446.0,2,No,False
CUST100513,Sai Singh,39,Male,1005335.0,INR,49,Gold,2022-03-22,2023-01-23,Monthly,3560.04,28,20,8,Electronics,Ahmedabad,India,hotmail.com,Web,Cash,673.0,5,Yes,True
CUST100514,Arjun Das,26,Female,200158.0,INR,81,Silver,2023-04-04,2024-10-01,Rarely,5899.62625,17,2,14,Sports,Kolkata,India,outlook.com,Web,Cash,909.0,5,No,False
CUST100515,Ishaan Das,28,Male,593416.0,USD,38,Silver,2021-05-08,2021-12-25,Monthly,1532.17,-3,7,4,Sports,Ahmedabad,India,gmail.com,Desktop,Debit Card,755.0,5,Yes,False
CUST100516,Aadhya Mehta,33,Female,914848.0,INR,60,Gold,2022-07-03,2023-06-28,Weekly,1940.79,27,17,10,Gaming,Bengaluru,India,company.com,Mobile,UPI,323.0,5,No,False
CUST100517,Ira Sharma,34,Other,651168.0,INR,96,Platinum,2024-04-20,2025-05-16,Rarely,2111.94,2,0,1,Beauty,Lucknow,India,hotmail.com,Android,Cash,508.0,3,No,False
CUST100518,Reyansh Singh,33,Female,1250507.0,USD,28,Gold,2024-05-24,2025-12-16,Monthly,1741.85,0,0,1,Kids,Delhi,India,outlook.com,Desktop,Cash,1184.0,3,No,True
CUST100519,Meera Khan,46,Male,1535948.0,INR,75,Silver,2022-07-13,2023-07-20,Rarely,2787.63,0,0,1,Beauty,Bengaluru,India,outlook.com,Android,UPI,2149.0,2,No,False
CUST100520, Ira Kumar ,42,Male,373140.0,INR,51,Gold,2025-07-23,2024-10-19,Monthly,1841.7,11,6,6,Electronics,Hyderabad,India,gmail.com,Web,UPI,1525.0,4,Yes,False
CUST100521,Ishaan Das,38,Male,803857.0,INR,67,Silver,2021-03-30,2021-08-13,Weekly,2528.86,35,20,15,Kids,Chennai,India,rediffmail.com,Web,UPI,1385.0,5,Yes,False
CUST100522,Myra Sharma,33,Male,980290.0,INR,74,Gold,2024-12-03,2026-01-24,Rarely,2108.55,20,2,19,Fashion,Pune,India,gmail.com,iOS,Card,549.0,5,Yes,False
CUST100523,Amit Rao,16,Female,541038.0,INR,73,Gold,2022-05-18,2024-01-12,Monthly,1281.33,15,5,10,Gaming,Bengaluru,India,gmail.com,Desktop,Cash,541.0,3,Yes,False
CUST100524,Riya Iyer,5,Male,692240.0,INR,41,Platinum,2025-01-05,2025-08-04,Monthly,1327.46,19,8,10,Sports,Bengaluru,India,rediffmail.com,iOS,Wallet,882.0,2,No,True
CUST100525,Pooja Gupta,25,Female,1298210.0,INR,88,Platinum,2024-06-27,2026-06-23,Rarely,690.79,16,2,14,Fashion,Mumbai,India,company.com,Web,UPI,1196.0,5,No,False
CUST100526,Aadhya Sharma,33,Male,798179.0,INR,75,Silver,2025-05-15,2025-07-31,Weekly,1427.49,10,6,3,Books,Pune,India,gmail.com,iOS,Debit Card,841.0,4,No,True
CUST100527,Krishna Mishra,21,Male,531171.0,INR,24,Gold,2023-11-03,2024-04-22,Rarely,1560.75,5,3,3,Sports,Hyderabad,India,hotmail.com,Mobile,UPI,1086.0,4,No,False
CUST100528,Neha Kapoor,27,Male,939238.0,INR,49,Gold,2021-10-20,2024-02-10,Rarely,3885.01,24,21,3,Books,Lucknow,India,gmail.com,iOS,Debit Card,1193.0,1,Yes,False
CUST100529, Myra Chopra ,38,Female,781513.0,INR,65,Gold,2025-03-09,2025-11-22,Monthly,877.81,50,15,35,Home Decor,Mumbai,India,company.com,iOS,Wallet,1066.0,5,Yes,False
CUST100530,Priya Chopra,30,Female,680679.0,INR,19,Gold,2022-02-17,2023-03-28,Rarely,4127.12,3,2,1,Beauty,Chennai,India,company.com,Web,Credit Card,723.0,3,No,True
CUST100531,Sara Kapoor,33,Other,672388.0,INR,78,Silver,2021-05-27,2022-07-25,Monthly,1353.52,9,4,5,Sports,Mumbai,India,gmail.com,Android,Credit Card,-50.0,5,No,False
CUST100532,Riya Sinha,17,Male,969032.0,INR,32,Gold,2025-02-16,2025-11-16,Weekly,3440.42,3,2,1,Fashion,Pune,India,gmail.com,iOS,UPI,1146.0,4,No,True
CUST100533,Aditya Verma,23,Female,1622234.125,INR,59,Platinum,2024-08-01,2025-03-17,Rarely,2170.77,79,76,2,Grocery,Hyderabad,India,outlook.com,Android,Cash,1080.0,5,Yes,False
CUST100534,Sara Sharma,49,Male,613244.0,INR,12,Silver,2022-02-17,2022-02-20,Monthly,4266.98,2,0,3,Home Decor,Ahmedabad,India,company.com,iOS,UPI,168.0,2,No,True
CUST100535,Arjun Rao,34,Female,361972.0,INR,56,Basic,2025-04-15,2025-05-31,Weekly,2574.98,61,55,5,Gaming,Ahmedabad,India,hotmail.com,Mobile,UPI,1082.0,5,Yes,True
CUST100536,Meera Patel,32,Female,1119335.0,INR,41,Silver,2025-06-09,2026-01-22,Weekly,2384.97,29,28,1,Kids,Chennai,India,gmail.com,Android,UPI,475.0,2,No,False
CUST100537,Myra Reddy,34,Male,636152.0,INR,59,Basic,2022-11-15,2024-12-09,Monthly,2577.03,9,0,8,Electronics,Kolkata,India,rediffmail.com,iOS,Cash,1260.0,2,Yes,False
CUST100538,Ananya Khan,31,Female,1622234.125,INR,36,Gold,2023-11-13,2025-02-08,Monthly,1546.54,0,0,0,Books,Jaipur,India,gmail.com,Mobile,Cash,752.0,1,No,False
CUST100539,Rahul Das,33,Female,1401799.0,INR,73,Silver,2023-06-29,2023-10-23,Monthly,780.4,68,53,14,Home Decor,Pune,India,gmail.com,Android,Cash,604.0,4,Yes,False
CUST100540,Rahul Gupta,24,Male,385230.0,INR,48,Basic,2021-11-25,2023-08-02,Weekly,1000.75,12,7,4,Books,Kolkata,India,gmail.com,iOS,Cash,1613.0,1,No,False
CUST100543,Vihaan Kapoor,47,Male,1336795.0,USD,50,Platinum,2024-07-25,2025-06-01,Monthly,2239.77,0,0,1,Gaming,Ahmedabad,India,rediffmail.com,Web,UPI,1780.0,3,Yes,True
CUST100544,Aditya Mehta,27,Female,634847.0,INR,54,Platinum,2025-02-01,2025-09-02,Daily,3249.95,16,0,16,Books,Mumbai,India,hotmail.com,Web,UPI,1485.0,3,No,False
CUST100545,Aditya Patel,21,Female,735669.0,USD,61,Basic,2023-06-22,2024-11-10,Weekly,2090.76,37,0,36,Fashion,Lucknow,India,yahoo.com,iOS,Card,1468.0,3,No,False
CUST100546,Saanvi Mishra,32,Male,779438.0,INR,43,Gold,2024-03-30,2026-01-31,Daily,806.17,-3,0,0,Electronics,Kolkata,India,yahoo.com,iOS,Wallet,1825.0,1,Yes,True
CUST100547,Pooja Reddy,28,Male,651168.0,INR,56,Basic,2025-02-24,2025-11-16,Rarely,1581.14,2,0,3,Food Court,Kolkata,India,outlook.com,Web,Debit Card,1805.0,2,No,False
CUST100548,Sara Rao,33,Female,906396.0,USD,53,Basic,2023-03-30,2024-01-29,Weekly,1150.25,9,2,7,Books,Bengaluru,India,gmail.com,Desktop,Credit Card,2428.0,1,No,True
CUST100549,Sara Khan,45,Male,1280065.0,INR,52,Basic,2024-08-02,2026-01-07,Rarely,1441.1,12,10,2,Beauty,Kolkata,India,gmail.com,Web,Cash,1919.0,3,Yes,False
CUST100175,Rahul Iyer,52,Male,1622234.125,INR,50,Silver,2022-07-10,2023-02-12,Monthly,1946.17,18,15,4,Fashion,Chennai,India,gmail.com,iOS,Credit Card,1427.0,5,No,False
CUST100551,Pooja Das,32,Male,651168.0,USD,46,Platinum,2021-07-15,2022-04-21,Weekly,5899.62625,2,0,2,Electronics,Delhi,India,gmail.com,Web,Credit Card,1424.0,1,No,False
CUST100552,Myra Kumar,38,Female,1622234.125,INR,62,Gold,2023-02-24,2024-10-19,Daily,-250.0,33,2,30,Food Court,Lucknow,India,gmail.com,iOS,Cash,742.0,2,Yes,False
CUST100553,Vivaan Das,39,Male,561099.0,INR,100,Silver,2024-01-23,2026-04-18,Monthly,359.19,56,15,40,Beauty,Pune,India,gmail.com,Android,Credit Card,1752.0,5,No,False
CUST100554,Vihaan Nair,40,Female,519789.0,INR,62,Gold,2023-05-22,2023-07-23,Weekly,1129.85,24,7,17,Grocery,Delhi,India,gmail.com,Web,UPI,1930.0,2,No,False
CUST100555,Ishaan Gupta,38,Male,804303.0,INR,61,Gold,2023-06-13,2024-10-12,Monthly,4399.88,2,0,1,Fashion,Pune,India,hotmail.com,Web,UPI,962.0,5,No,False
CUST100556,Aadhya Verma,30,Male,544442.0,USD,47,Basic,2021-05-14,2023-05-08,Daily,662.49,7,5,3,Home Decor,Mumbai,India,yahoo.com,Mobile,Debit Card,1526.0,1,No,True
CUST100557,Diya Gupta,31,Female,468662.0,INR,57,Silver,2021-01-11,2021-01-14,Monthly,2681.6,35,9,27,Electronics,Chennai,India,gmail.com,Mobile,UPI,1864.0,2,No,False
CUST100558,Vihaan Verma,34,Male,713679.0,INR,61,Silver,2025-05-05,2025-10-12,Rarely,1469.53,1,0,1,Food Court,Chennai,India,gmail.com,iOS,UPI,2552.0,1,Yes,True
CUST100559,Aadhya Kapoor,48,Female,516272.0,INR,36,Platinum,2023-08-20,2025-03-11,Daily,3810.72,36,4,31,Gaming,Pune,India,rediffmail.com,Android,UPI,0.0,4,Yes,False
CUST100560,Pooja Mehta,34,Female,736970.0,INR,37,Gold,2024-07-29,2024-09-17,Weekly,2269.76,15,11,5,Beauty,Chennai,India,gmail.com,iOS,Wallet,1054.0,4,No,False
CUST100561,Aadhya Singh,24,Female,659222.0,INR,79,Gold,2025-04-05,2026-01-14,Rarely,1235.76,17,2,16,Beauty,Mumbai,India,gmail.com,Web,Card,1381.0,2,Yes,False
CUST100562,Kiara Mishra,46,Male,336376.0,INR,45,Gold,2022-11-24,2024-10-15,Rarely,3067.09,3,1,2,Fashion,Hyderabad,India,outlook.com,Web,UPI,1466.0,2,Yes,False
CUST100563,Reyansh Verma,40,Female,208143.0,USD,48,Gold,2021-03-09,2021-10-15,Weekly,854.01,41,15,26,Grocery,Jaipur,India,outlook.com,Web,Credit Card,356.0,1,No,True
CUST100564,Aadhya Sharma,42,Female,430128.0,INR,28,Gold,2025-05-07,2025-10-24,Monthly,3203.95,8,7,1,Food Court,Chennai,India,company.com,Mobile,Credit Card,1238.0,4,Yes,False
CUST100565,Rahul Sinha,40,Male,498900.0,INR,59,Gold,2024-08-20,2025-07-14,Monthly,2651.45,2,1,1,Sports,Chennai,India,outlook.com,iOS,Debit Card,389.0,4,Yes,False
CUST100566,Neha Mehta,35,Other,809558.0,INR,45,Silver,2022-11-21,2025-01-20,Rarely,3215.85,33,20,13,Beauty,Pune,India,gmail.com,Android,UPI,1203.0,2,No,True
CUST100567,Krishna Chopra,32,Male,551903.0,INR,50,Gold,2025-07-08,2025-09-19,Monthly,3838.44,8,1,8,Gaming,Pune,India,yahoo.com,Android,Wallet,936.0,3,No,True
CUST100568,Meera Kumar,25,Male,1395660.0,INR,94,Gold,2023-05-06,2024-10-19,Daily,5899.62625,2,1,2,Food Court,Hyderabad,India,gmail.com,Android,Wallet,643.0,3,No,False
CUST100569,Aditya Joshi,12,Female,270365.0,INR,65,Basic,2021-10-02,2022-01-05,Daily,1814.65,19,8,11,Food Court,Lucknow,India,hotmail.com,Android,Credit Card,683.0,2,Yes,False
CUST100570,Ishaan Mishra,5,Male,821749.0,INR,83,Platinum,2023-05-17,2025-10-02,Monthly,-250.0,26,22,4,Home Decor,Mumbai,India,outlook.com,iOS,UPI,2922.125,4,Yes,True
CUST100571,Rahul Kumar,43,Other,1105927.0,INR,45,Basic,2023-12-09,2025-12-29,Rarely,1902.37,7,6,0,Books,Lucknow,India,gmail.com,iOS,Credit Card,669.0,5,No,False
CUST100572,Diya Chopra,48,Female,590032.0,INR,49,Platinum,2024-05-26,2025-11-16,Rarely,2527.67,58,35,23,Grocery,Pune,India,gmail.com,iOS,Cash,1146.0,5,Yes,False
CUST100573,Ira Sinha,43,Male,373535.0,INR,63,Silver,2025-08-04,2025-12-24,Monthly,2307.39,5,4,1,Grocery,Jaipur,India,hotmail.com,Web,Card,1731.0,1,Yes,False
CUST100574,Rahul Rao,33,Male,1031927.0,INR,42,Silver,2023-01-30,2023-12-03,Weekly,282.94,29,20,9,Sports,Kolkata,India,yahoo.com,iOS,UPI,2046.0,5,Yes,False
CUST100575,Priya Sinha,19,Female,651168.0,INR,14,Gold,2022-08-28,2024-07-19,Monthly,3074.75,10,0,9,Beauty,Ahmedabad,India,gmail.com,Desktop,UPI,1257.0,1,Yes,False
CUST100576,Sara Reddy,13,Female,559428.0,INR,52,Basic,2022-02-15,2024-01-27,Weekly,874.23,20,13,7,Fashion,Pune,India,yahoo.com,Android,Credit Card,1547.0,3,No,False
CUST100577,Neha Chopra,31,Female,311213.0,INR,57,Platinum,2024-02-14,2024-09-09,Rarely,5899.62625,22,14,9,Food Court,Mumbai,India,yahoo.com,Mobile,Debit Card,507.0,5,Yes,False
CUST100578,Reyansh Singh,33,Male,325007.0,INR,38,Platinum,2021-03-22,2023-06-30,Weekly,2448.7,39,35,5,Grocery,Chennai,India,hotmail.com,Android,UPI,1077.0,5,No,False
CUST100579,Pooja Gupta,21,Male,962597.0,INR,78,Gold,2024-03-05,2025-12-26,Weekly,2294.33,42,2,39,Home Decor,Delhi,India,rediffmail.com,iOS,Cash,377.0,2,Yes,False
CUST100581,Meera Nair,32,Male,645167.0,USD,45,Gold,2024-01-21,2025-07-12,Rarely,1544.62,19,10,9,Books,Ahmedabad,India,gmail.com,Android,Card,1478.0,2,Yes,False
CUST100582,Reyansh Patel,44,Male,696607.0,INR,36,Gold,2022-01-20,2023-08-13,Monthly,1536.77,2,0,3,Beauty,Chennai,India,gmail.com,Mobile,Credit Card,682.0,4,Yes,False
CUST100583,Riya Mehta,30,Male,1127601.0,INR,54,Silver,2023-12-07,2025-03-08,Daily,2518.7,22,4,18,Books,Pune,India,hotmail.com,Android,Credit Card,1143.0,3,Yes,False
CUST100584,Myra Verma,35,Male,648838.0,INR,69,Basic,2024-03-21,2025-06-26,Monthly,379.08,42,27,16,Kids,Jaipur,India,gmail.com,iOS,UPI,145.0,1,Yes,False
CUST100585,Riya Verma,30,Female,846453.0,INR,86,Silver,2024-02-25,2026-03-25,Daily,1873.92,12,7,5,Electronics,Bengaluru,India,gmail.com,Android,Wallet,1577.0,4,Yes,False
CUST100586,Ira Sharma,22,Female,260131.0,INR,49,Gold,2025-02-04,2026-02-04,Monthly,1669.44,13,5,8,Books,Kolkata,India,gmail.com,iOS,UPI,339.0,3,Yes,False
CUST100587,Ira Mishra,40,Male,493505.0,USD,63,Platinum,2024-06-24,2025-05-28,Weekly,5899.62625,16,12,4,Grocery,Jaipur,India,hotmail.com,iOS,Cash,862.0,2,Yes,False
CUST100588,Reyansh Iyer,38,Female,255915.0,USD,67,Gold,2022-09-16,2024-10-19,Rarely,663.05,17,9,8,Fashion,Chennai,India,rediffmail.com,Web,Credit Card,43.0,5,Yes,True
CUST100589,Sai Nair,42,Female,651168.0,INR,58,Silver,2022-04-27,2024-01-20,Rarely,366.81,17,1,16,Grocery,Kolkata,India,yahoo.com,iOS,Debit Card,2070.0,2,No,False
CUST100590,Neha Nair,25,Other,1068887.0,INR,62,Platinum,2023-01-11,2025-03-06,Weekly,1235.56,3,2,0,Fashion,Lucknow,India,outlook.com,Mobile,Card,918.0,3,No,False
CUST100591,Reyansh Rao,40,Female,651168.0,USD,56,Gold,2021-08-17,2023-12-27,Rarely,1159.8,16,6,10,Gaming,Chennai,India,company.com,iOS,UPI,578.0,5,No,False
CUST100592,Aarav Nair,30,Male,560050.0,INR,53,Basic,2024-02-22,2025-12-07,Rarely,3450.62,79,0,80,Fashion,Bengaluru,India,gmail.com,iOS,Credit Card,1285.0,4,Yes,False
CUST100593,Ayaan Joshi,27,Female,515117.0,USD,34,Silver,2023-11-01,2025-05-04,Rarely,1990.45,1,0,1,Sports,Jaipur,India,gmail.com,Android,UPI,1416.0,4,No,True
CUST100594,Kiara Sinha,54,Male,288861.0,USD,100,Gold,2021-02-26,2023-05-20,Monthly,3300.9,10,4,6,Gaming,Bengaluru,India,company.com,iOS,Cash,899.0,3,No,False
CUST100595,Aditya Das,27,Male,651168.0,USD,24,Platinum,2025-08-26,2026-09-03,Monthly,820.11,4,1,2,Food Court,Bengaluru,India,yahoo.com,iOS,Card,1379.0,1,Yes,True
CUST100596,Amit Iyer,39,Male,802242.0,INR,42,Gold,2024-01-09,2025-08-09,Weekly,1127.4,4,2,3,Electronics,Bengaluru,India,outlook.com,Mobile,UPI,1585.0,2,No,False
CUST100597,Meera Sinha,56,Male,985280.0,INR,73,Gold,2022-01-30,2022-02-19,Monthly,1304.41,10,1,9,Books,Pune,India,company.com,iOS,Credit Card,163.0,4,Yes,False
CUST100598,Amit Mishra,31,Male,1328314.0,INR,29,Silver,2024-07-18,2026-06-19,Monthly,1517.52,1,0,0,Kids,Chennai,India,hotmail.com,iOS,UPI,937.0,3,No,True
CUST100600,Myra Iyer,47,Other,729755.0,INR,62,Gold,2022-01-13,2022-12-09,Rarely,5899.62625,2,1,0,Kids,Delhi,India,yahoo.com,Web,Credit Card,0.0,4,No,True
CUST100601,Myra Chopra,52,Male,620335.0,INR,57,Basic,2024-09-16,2025-07-26,Rarely,2526.8,7,6,0,Beauty,Delhi,India,outlook.com,iOS,Card,81.0,4,No,False
CUST100602,Arjun Sharma,33,Male,824257.0,INR,61,Basic,2025-02-11,2025-06-11,Weekly,2420.72,34,9,25,Grocery,Hyderabad,India,company.com,Desktop,UPI,1550.0,3,Yes,False
CUST100603,Aarav Nair,27,Female,583179.0,INR,31,Gold,2024-06-23,2026-06-16,Monthly,1087.45,15,1,15,Gaming,Bengaluru,India,outlook.com,Android,Card,2537.0,5,No,False
CUST100604,Sara Nair,42,Male,989097.0,INR,57,Silver,2025-03-26,2025-02-07,Weekly,2557.63,1,0,0,Food Court,Lucknow,India,gmail.com,iOS,UPI,2002.0,2,No,False
CUST100605,Krishna Sinha,33,Male,977696.0,INR,28,Silver,2021-10-01,2024-10-19,Rarely,1213.9,6,4,2,Gaming,Pune,India,hotmail.com,Web,Credit Card,182.0,5,No,False
CUST100606,Aarav Mishra,14,Female,294322.0,USD,52,Silver,2023-07-22,2024-02-24,Rarely,942.54,25,19,6,Beauty,Chennai,India,company.com,iOS,Credit Card,1191.0,5,Yes,False
CUST100607, Saanvi Khan ,32,Male,350762.0,INR,100,Gold,2025-01-30,2026-04-07,Daily,2226.51,-3,6,2,Beauty,Jaipur,India,hotmail.com,Mobile,UPI,1811.0,2,Yes,True
CUST100608,Ayaan Mishra,32,Male,578387.0,INR,14,Silver,2024-10-29,2025-07-02,Monthly,3489.49,29,3,25,Kids,Pune,India,yahoo.com,Android,Credit Card,469.0,2,Yes,True
CUST100609,Ayaan Verma,20,Female,967777.0,USD,40,Gold,2021-10-28,2021-12-19,Rarely,1045.86,22,10,13,Grocery,Jaipur,India,company.com,iOS,Wallet,1287.0,2,Yes,False
CUST100610,Aarav Iyer,47,Male,384146.0,USD,55,Platinum,2023-10-13,2025-12-12,Rarely,3117.2,13,9,5,Home Decor,Kolkata,India,rediffmail.com,Mobile,UPI,1848.0,2,No,False
CUST100611,Ayaan Khan,35,Female,469005.0,INR,63,Platinum,2021-04-06,2022-11-11,Weekly,5101.5,27,1,25,Grocery,Chennai,India,gmail.com,Android,Wallet,1268.0,3,Yes,False
CUST100612,Amit Das,61,Male,826598.0,USD,66,Gold,2025-04-17,2026-02-17,Monthly,462.87,25,9,17,Beauty,Lucknow,India,gmail.com,Mobile,Credit Card,408.0,3,No,False
CUST100613,Reyansh Patel,28,Female,984048.0,USD,51,Silver,2021-08-01,2023-01-25,Daily,4170.81,8,2,6,Food Court,Kolkata,India,yahoo.com,iOS,Card,1372.0,4,No,False
CUST100614,Aditya Chopra,39,Female,471243.0,INR,64,Platinum,2024-08-14,2025-04-02,Monthly,883.42,16,4,11,Home Decor,Mumbai,India,yahoo.com,Web,Cash,1502.0,1,No,False
CUST100615,Ayaan Das,29,Male,292155.0,INR,65,Gold,2024-12-16,2025-03-03,Monthly,4137.17,37,29,7,Grocery,Jaipur,India,gmail.com,iOS,Wallet,1553.0,5,No,False
CUST100616, Ananya Iyer ,46,Female,249699.0,INR,13,Silver,2021-11-13,2023-03-11,Monthly,756.77,68,57,10,Kids,Mumbai,India,rediffmail.com,Web,UPI,1484.0,3,Yes,False
CUST100617,Vihaan Joshi,16,Male,840686.0,USD,64,Gold,2022-01-12,2023-09-15,Rarely,5899.62625,7,6,0,Kids,Chennai,India,gmail.com,Web,Credit Card,2531.0,1,Yes,True
CUST100618,Neha Nair,24,Male,446386.0,INR,63,Silver,2024-12-21,2025-03-19,Monthly,902.88,15,5,10,Home Decor,Jaipur,India,outlook.com,iOS,Cash,0.0,2,No,False
CUST100619, Myra Khan ,33,Female,134537.0,INR,48,Silver,2024-07-17,2025-12-27,Rarely,2458.17,7,6,0,Kids,Mumbai,India,gmail.com,Android,UPI,1460.0,4,Yes,False
CUST100620, Ira Joshi ,13,Female,651168.0,INR,28,Basic,2024-10-06,2026-03-10,Rarely,941.83,12,8,5,Sports,Chennai,India,gmail.com,Android,UPI,1238.0,1,No,False
CUST100621,Rahul Reddy,35,Female,651168.0,INR,19,Basic,2022-09-23,2022-12-07,Rarely,5899.62625,26,18,8,Sports,Bengaluru,India,gmail.com,Desktop,UPI,1019.0,5,No,False
CUST100622,Sara Sinha,37,Female,465511.0,INR,73,Platinum,2021-12-04,2023-12-08,Monthly,3182.87,50,26,24,Food Court,Chennai,India,gmail.com,Web,Card,2171.0,3,Yes,True
CUST100623,Krishna Khan,31,Male,529063.0,INR,48,Platinum,2023-07-26,2024-05-04,Rarely,1743.55,22,13,9,Books,Chennai,India,rediffmail.com,Mobile,UPI,1282.0,3,No,False
CUST100624,Sara Reddy,13,Male,1260206.0,INR,71,Silver,2021-11-14,2022-09-05,Rarely,2380.93,9,1,7,Food Court,Hyderabad,India,gmail.com,iOS,UPI,2328.0,4,Yes,False
CUST100625,Meera Patel,17,Male,540080.0,INR,87,Platinum,2023-03-16,2023-04-26,Monthly,1221.32,5,4,1,Books,Delhi,India,outlook.com,iOS,UPI,1197.0,3,Yes,True
CUST100626,Ananya Patel,22,Female,1622234.125,INR,14,Gold,2021-11-22,2022-12-22,Weekly,1929.09,20,9,11,Fashion,Bengaluru,India,gmail.com,iOS,Debit Card,746.0,1,Yes,False
CUST100627,Ayaan Mishra,41,Male,970453.0,INR,65,Basic,2022-05-16,2023-10-27,Weekly,1947.46,10,2,8,Gaming,Pune,India,gmail.com,iOS,UPI,718.0,3,No,False
CUST100628,Aadhya Chopra,49,Female,524629.0,INR,34,Gold,2022-06-01,2023-09-17,Weekly,869.93,92,61,30,Sports,Delhi,India,gmail.com,Web,UPI,795.0,4,No,False
